Order_ID,Customer_ID,Order_Date,Ship_Date,Shipper_ID,Sales
CA-2018-157651,HA-14920,2018-12-10,2018-12-14,103,14.2
CA-2018-157672,RB-19795,2018-10-05,2018-10-07,101,63.82
CA-2018-157833,KD-16345,2018-06-17,2018-06-20,101,51.31
CA-2018-157854,DM-13345,2018-04-08,2018-04-15,103,56.28
CA-2018-157903,AM-10705,2018-04-04,2018-04-08,103,383.84
CA-2018-157931,MO-17800,2018-09-17,2018-09-22,104,106.32
CA-2018-157966,SU-20665,2018-03-13,2018-03-13,102,15.55
CA-2018-157980,SH-20395,2018-12-07,2018-12-09,101,127.98
CA-2018-157987,AC-10615,2018-09-02,2018-09-06,103,4.92
CA-2018-158036,DB-13555,2018-09-08,2018-09-14,103,9.1
CA-2018-158071,BD-11320,2018-06-10,2018-06-15,103,11.56
CA-2018-158106,CT-11995,2018-06-04,2018-06-10,103,8.64
CA-2018-158120,KH-16330,2018-11-17,2018-11-21,103,4.16
CA-2018-158169,JM-16195,2018-08-12,2018-08-15,101,54.92
CA-2018-158246,JB-15400,2018-11-09,2018-11-11,101,215.98
CA-2018-158344,CC-12475,2018-08-07,2018-08-11,103,63.96
CA-2018-158379,JA-15970,2018-09-22,2018-09-26,104,5.61
CA-2018-158386,BO-11425,2018-10-16,2018-10-21,103,124.75
CA-2018-158407,LW-16990,2018-06-04,2018-06-10,103,31.98
CA-2018-158561,BB-11545,2018-11-11,2018-11-16,104,1158.12
CA-2018-158673,KB-16600,2018-12-29,2019-01-04,103,209.7
CA-2018-158722,MA-17560,2018-10-20,2018-10-26,103,45.53
CA-2018-158729,AC-10450,2018-12-19,2018-12-21,101,1665.62
CA-2018-158736,TT-21460,2018-12-18,2018-12-24,103,5.76
CA-2018-158743,IG-15085,2018-10-20,2018-10-27,103,13.36
CA-2018-158876,AB-10150,2018-11-19,2018-11-21,104,6.67
CA-2018-158883,CS-11860,2018-06-02,2018-06-03,102,25.34
CA-2018-158953,ML-18040,2018-06-04,2018-06-08,103,6.37
CA-2018-158967,BT-11680,2018-12-10,2018-12-12,101,19.1
CA-2018-159100,VP-21760,2018-10-16,2018-10-21,103,18.53
CA-2018-159107,KT-16480,2018-06-24,2018-06-26,104,2.88
CA-2018-159135,KM-16375,2018-11-04,2018-11-08,103,4.3
CA-2018-159149,CR-12820,2018-02-17,2018-02-19,101,89.07
CA-2018-159156,KB-16600,2018-11-13,2018-11-16,101,629.95
CA-2018-159226,RL-19615,2018-04-25,2018-04-27,104,344.98
CA-2018-159282,GH-14410,2018-10-16,2018-10-21,103,599.98
CA-2018-159352,KB-16585,2018-03-12,2018-03-17,103,69.93
CA-2018-159366,BW-11110,2018-01-07,2018-01-10,101,3059.98
CA-2018-159457,RD-19480,2018-10-19,2018-10-26,103,16.68
CA-2018-159464,TB-21355,2018-05-18,2018-05-19,101,17.24
CA-2018-159506,JR-16210,2018-11-27,2018-12-02,103,158.28
CA-2018-159597,MC-17590,2018-11-09,2018-11-14,103,63.56
CA-2018-159604,CL-12700,2018-04-14,2018-04-15,101,8.76
CA-2018-159667,PM-19135,2018-11-09,2018-11-13,103,191.98
CA-2018-159688,AB-10060,2018-05-07,2018-05-12,103,79.99
CA-2018-159793,SV-20365,2018-08-25,2018-08-29,103,130.98
CA-2018-159884,JF-15490,2018-08-31,2018-09-05,103,8.38
CA-2018-159954,SS-20410,2018-09-10,2018-09-14,103,2.78
CA-2018-160017,SP-20860,2018-09-28,2018-10-02,103,10.37
CA-2018-160031,LT-16765,2018-12-04,2018-12-07,104,74.35
CA-2018-160045,LB-16735,2018-04-26,2018-04-27,101,1.99
CA-2018-160087,EN-13780,2018-03-18,2018-03-22,103,23.83
CA-2018-160122,RD-19930,2018-11-18,2018-11-23,103,55.58
CA-2018-160325,BP-11095,2018-09-24,2018-09-24,102,391.98
CA-2018-160416,AD-10180,2018-11-13,2018-11-18,104,163.96
CA-2018-160423,PS-19045,2018-01-21,2018-01-26,103,35.78
CA-2018-160458,EH-13945,2018-05-27,2018-05-29,104,25.92
CA-2018-160514,DB-13120,2018-11-12,2018-11-16,103,10.56
CA-2018-160633,BS-11380,2018-11-16,2018-11-21,103,86.35
CA-2018-160661,SA-20830,2018-10-28,2018-11-01,103,21.93
CA-2018-160724,YS-21880,2018-05-05,2018-05-10,103,34.5
CA-2018-160801,FG-14260,2018-09-19,2018-09-19,102,4.84
CA-2018-160885,JK-16090,2018-12-02,2018-12-06,103,2479.96
CA-2018-160899,DR-12940,2018-08-11,2018-08-13,104,477.51
CA-2018-160934,TT-21460,2018-01-15,2018-01-19,103,21.4
CA-2018-160962,MC-17605,2018-04-28,2018-05-02,103,6.85
CA-2018-160983,GB-14530,2018-10-29,2018-10-31,104,46.96
CA-2018-161018,PN-18775,2018-11-09,2018-11-11,104,96.53
CA-2018-161046,CB-12535,2018-03-05,2018-03-05,102,42.68
CA-2018-161053,JE-15745,2018-09-22,2018-09-23,101,34.95
CA-2018-161067,KB-16405,2018-09-03,2018-09-06,104,5.56
CA-2018-161088,MH-18115,2018-05-25,2018-05-29,103,29.84
CA-2018-161102,EC-14050,2018-07-31,2018-08-03,101,36.96
CA-2018-161130,BF-11275,2018-11-03,2018-11-08,103,361.38
CA-2018-161172,SP-20920,2018-03-16,2018-03-16,102,5.19
CA-2018-161200,SV-20365,2018-08-06,2018-08-10,104,15.4
CA-2018-161333,JL-15835,2018-02-02,2018-02-07,103,46.8
CA-2018-161340,AM-10360,2018-05-28,2018-06-01,103,13.87
CA-2018-161410,CC-12220,2018-06-26,2018-07-03,103,358.2
CA-2018-161459,EB-13750,2018-11-25,2018-11-29,104,34.08
CA-2018-161480,RA-19285,2018-12-25,2018-12-29,103,191.98
CA-2018-161557,AG-10900,2018-09-03,2018-09-08,103,108.4
CA-2018-161578,RB-19465,2018-12-16,2018-12-21,104,13.36
CA-2018-161592,CS-12175,2018-04-06,2018-04-10,103,8.1
CA-2018-161655,CW-11905,2018-05-13,2018-05-18,104,299.52
CA-2018-161739,EB-13750,2018-11-10,2018-11-15,104,341.96
CA-2018-161774,GT-14710,2018-05-14,2018-05-15,101,7.99
CA-2018-161809,TH-21100,2018-01-20,2018-01-26,103,160.78
CA-2018-161823,AG-10300,2018-09-03,2018-09-08,103,5.96
CA-2018-161851,BP-11095,2018-04-15,2018-04-17,101,15.57
CA-2018-161893,HP-14815,2018-01-23,2018-01-27,103,4.94
CA-2018-161956,DR-12880,2018-08-27,2018-08-29,104,28.4
CA-2018-161970,PB-19105,2018-09-22,2018-09-27,103,12.96
CA-2018-161984,SJ-20125,2018-04-10,2018-04-15,103,7.16
CA-2018-162015,KB-16240,2018-07-11,2018-07-18,103,168.1
CA-2018-162033,EM-14200,2018-03-26,2018-04-02,103,3.76
CA-2018-162075,TT-21220,2018-03-18,2018-03-24,103,537.54
CA-2018-162096,TB-21190,2018-11-10,2018-11-10,102,7.8
CA-2018-162173,OT-18730,2018-10-26,2018-11-01,103,251.58
CA-2018-162250,PR-18880,2018-11-24,2018-11-24,102,7.78
CA-2018-162474,FH-14275,2018-03-13,2018-03-16,101,7.99
CA-2018-162481,CT-11995,2018-09-25,2018-09-29,103,8.26
CA-2018-162565,RR-19315,2018-12-11,2018-12-11,102,10.37
CA-2018-162572,RB-19360,2018-09-25,2018-09-27,104,10.61
CA-2018-162635,EB-14170,2018-10-09,2018-10-10,101,10.82
CA-2018-162691,AS-10045,2018-08-01,2018-08-07,103,36.29
CA-2018-162712,NK-18490,2018-06-18,2018-06-20,104,74.35
CA-2018-162789,LC-17140,2018-09-22,2018-09-24,104,12.07
CA-2018-162880,GD-14590,2018-12-25,2018-12-29,103,3.86
CA-2018-162929,AS-10135,2018-11-19,2018-11-22,101,13.36
CA-2018-162936,CM-12160,2018-08-18,2018-08-22,103,23.18
CA-2018-162978,LW-16990,2018-05-04,2018-05-09,103,17.61
CA-2018-163006,GH-14410,2018-06-30,2018-07-04,104,14.22
CA-2018-163020,MO-17800,2018-09-15,2018-09-19,103,35.56
CA-2018-163069,PJ-19015,2018-08-18,2018-08-21,104,9.91
CA-2018-163097,SF-20200,2018-08-27,2018-08-31,103,120.58
CA-2018-163125,MB-17305,2018-10-09,2018-10-11,104,67.14
CA-2018-163139,CC-12670,2018-12-01,2018-12-03,104,17.52
CA-2018-163160,TS-21610,2018-10-13,2018-10-16,101,10.48
CA-2018-163188,EC-14050,2018-11-07,2018-11-07,102,38.16
CA-2018-163209,MK-18160,2018-05-03,2018-05-07,103,22.96
CA-2018-163265,JS-16030,2018-02-16,2018-02-21,103,7.69
CA-2018-163321,FM-14380,2018-08-07,2018-08-11,104,79.99
CA-2018-163335,AG-10675,2018-09-24,2018-09-27,101,38.71
CA-2018-163405,BN-11515,2018-12-21,2018-12-25,103,5.88
CA-2018-163510,JW-15955,2018-12-25,2018-12-28,104,95.94
CA-2018-163531,SC-20725,2018-06-26,2018-06-30,103,239.97
CA-2018-163671,DP-13105,2018-12-24,2018-12-30,103,21.31
CA-2018-163692,Dp-13240,2018-09-07,2018-09-09,101,7.86
CA-2018-163818,PS-18970,2018-10-04,2018-10-08,103,19.98
CA-2018-163860,LO-17170,2018-12-28,2019-01-01,103,1.68
CA-2018-163874,NC-18535,2018-11-10,2018-11-12,104,26.35
CA-2018-163902,MY-17380,2018-03-02,2018-03-08,103,196.78
CA-2018-163979,KH-16690,2018-12-28,2019-01-02,104,725.84
CA-2018-164000,AH-10030,2018-12-18,2018-12-22,103,18.7
CA-2018-164042,KL-16645,2018-05-23,2018-05-27,103,1.19
CA-2018-164049,KH-16630,2018-11-02,2018-11-06,103,23.85
CA-2018-164098,CG-12520,2018-01-26,2018-01-27,101,18.16
CA-2018-164112,ND-18460,2018-06-30,2018-07-04,103,1085.42
CA-2018-164168,LS-16975,2018-11-12,2018-11-18,103,12.22
CA-2018-164329,MM-17920,2018-01-30,2018-01-30,102,129.3
CA-2018-164364,CS-12355,2018-11-12,2018-11-16,103,9.21
CA-2018-164378,MM-18055,2018-07-15,2018-07-18,104,6.56
CA-2018-164707,CV-12805,2018-02-18,2018-02-21,104,9.82
CA-2018-164756,SS-20140,2018-09-18,2018-09-22,103,20.32
CA-2018-164819,RS-19420,2018-10-15,2018-10-19,104,13.05
CA-2018-164826,JF-15415,2018-12-28,2019-01-04,103,13.96
CA-2018-164917,MK-17905,2018-12-02,2018-12-07,103,47.96
CA-2018-164959,KN-16390,2018-07-11,2018-07-15,103,8.67
CA-2018-165008,DO-13645,2018-09-15,2018-09-17,104,295.06
CA-2018-165029,AH-10075,2018-11-26,2018-11-30,103,12.84
CA-2018-165099,DK-13375,2018-12-11,2018-12-13,101,1.39
CA-2018-165155,BM-11575,2018-09-21,2018-09-23,101,15.51
CA-2018-165204,MN-17935,2018-11-13,2018-11-16,104,8.9
CA-2018-165323,SR-20740,2018-06-17,2018-06-21,103,101.34
CA-2018-165386,CM-12190,2018-08-03,2018-08-04,101,183.37
CA-2018-165491,HW-14935,2018-03-20,2018-03-24,103,265.93
CA-2018-165603,SS-20140,2018-10-17,2018-10-19,104,12.96
CA-2018-165687,CS-12355,2018-11-17,2018-11-23,103,35.04
CA-2018-165715,BG-11035,2018-12-02,2018-12-08,103,32.78
CA-2018-165757,PL-18925,2018-06-22,2018-06-28,103,8.93
CA-2018-165841,DB-13210,2018-12-21,2018-12-28,103,69.5
CA-2018-165904,HR-14770,2018-04-07,2018-04-11,103,16.26
CA-2018-166093,RW-19540,2018-08-17,2018-08-24,103,8.56
CA-2018-166128,LW-17215,2018-04-11,2018-04-18,103,41.86
CA-2018-166142,MM-17260,2018-07-15,2018-07-19,103,26.55
CA-2018-166184,HR-14830,2018-03-24,2018-03-27,101,47.01
CA-2018-166198,JW-15955,2018-04-21,2018-04-24,101,11.54
CA-2018-166296,KF-16285,2018-03-13,2018-03-19,103,314.55
CA-2018-166317,JE-15610,2018-09-22,2018-09-26,103,33.04
CA-2018-166415,ME-17725,2018-02-19,2018-02-23,103,11.22
CA-2018-166436,TS-21370,2018-11-24,2018-11-28,103,5.88
CA-2018-166576,JM-15865,2018-05-16,2018-05-18,101,221.02
CA-2018-166695,CC-12430,2018-05-20,2018-05-24,103,6.98
CA-2018-166709,HL-15040,2018-11-17,2018-11-22,103,10499.97
CA-2018-166835,DK-13375,2018-11-12,2018-11-14,104,221.02
CA-2018-166849,SJ-20125,2018-04-20,2018-04-26,103,44.4
CA-2018-166856,TS-21505,2018-09-18,2018-09-22,103,10.08
CA-2018-166898,KH-16630,2018-09-11,2018-09-13,104,19.44
CA-2018-166919,AH-10210,2018-11-23,2018-11-27,103,195.96
CA-2018-166926,SO-20335,2018-12-01,2018-12-08,103,41.86
CA-2018-166933,MG-17890,2018-04-24,2018-04-28,103,1.81
CA-2018-167003,VS-21820,2018-05-23,2018-05-29,103,171.29
CA-2018-167017,DC-12850,2018-11-23,2018-11-25,101,4.36
CA-2018-167080,LC-16930,2018-06-10,2018-06-14,103,8.4
CA-2018-167094,DK-12835,2018-10-21,2018-10-22,101,5.18
CA-2018-167101,BM-11650,2018-03-24,2018-03-28,104,26
CA-2018-167150,BP-11185,2018-12-10,2018-12-17,103,19.94
CA-2018-167227,NP-18670,2018-11-02,2018-11-05,101,11.76
CA-2018-167381,EH-14005,2018-09-22,2018-09-24,104,27.72
CA-2018-167395,KM-16720,2018-12-02,2018-12-04,101,4.36
CA-2018-167542,KD-16495,2018-08-13,2018-08-20,103,17.54
CA-2018-167549,EM-14200,2018-07-25,2018-07-27,101,298.12
CA-2018-167626,MY-18295,2018-09-03,2018-09-07,103,8.9
CA-2018-167640,FC-14245,2018-03-06,2018-03-10,103,11.52
CA-2018-167661,MP-18175,2018-10-05,2018-10-10,103,19.94
CA-2018-167668,TC-21295,2018-05-06,2018-05-08,101,59.2
CA-2018-167703,MC-17575,2018-02-03,2018-02-08,103,5.23
CA-2018-167752,RW-19690,2018-01-15,2018-01-18,101,34.38
CA-2018-167871,AF-10870,2018-11-18,2018-11-23,103,2.94
CA-2018-167899,JG-15805,2018-05-21,2018-05-26,103,17.97
CA-2018-167913,JL-15835,2018-07-30,2018-08-03,104,26.25
CA-2018-167941,JF-15565,2018-11-06,2018-11-09,104,13.27
CA-2018-167976,JL-15505,2018-11-11,2018-11-14,104,25.5
CA-2018-168102,CP-12340,2018-04-24,2018-04-30,103,113.57
CA-2018-168109,JK-15640,2018-07-03,2018-07-03,102,7.99
CA-2018-168123,JD-16060,2018-03-05,2018-03-05,102,7.9
CA-2018-168172,SH-20395,2018-08-06,2018-08-10,103,70.12
CA-2018-168179,JB-16000,2018-11-02,2018-11-07,103,19.44
CA-2018-168193,RM-19750,2018-03-06,2018-03-11,104,26.38
CA-2018-168228,AP-10915,2018-04-27,2018-04-29,101,12.39
CA-2018-168389,DV-13045,2018-12-11,2018-12-17,103,13.58
CA-2018-168396,BD-11725,2018-08-03,2018-08-08,104,51.75
CA-2018-168403,DK-12835,2018-09-09,2018-09-15,103,11.18
CA-2018-168641,KA-16525,2018-11-24,2018-12-01,103,12.96
CA-2018-168655,ML-18040,2018-10-12,2018-10-18,103,79.87
CA-2018-168739,HZ-14950,2018-05-29,2018-06-05,103,65.42
CA-2018-168837,JW-15955,2018-10-14,2018-10-17,101,9.46
CA-2018-168858,JD-16150,2018-11-19,2018-11-23,103,16.74
CA-2018-168900,SH-20395,2018-05-04,2018-05-09,103,2.31
CA-2018-168942,EM-13960,2018-08-01,2018-08-05,104,186.54
CA-2018-169005,BG-11035,2018-11-02,2018-11-06,103,5.56
CA-2018-169012,BF-11275,2018-07-10,2018-07-14,103,41.91
CA-2018-169054,MO-17800,2018-04-22,2018-04-26,103,254.35
CA-2018-169124,MB-17305,2018-07-03,2018-07-10,103,129.39
CA-2018-169264,NP-18700,2018-08-14,2018-08-16,104,5.76
CA-2018-169285,RW-19690,2018-03-21,2018-03-25,103,5.78
CA-2018-169362,SP-20860,2018-10-12,2018-10-15,101,39.98
CA-2018-169404,NC-18625,2018-04-09,2018-04-14,103,37.9
CA-2018-169411,AC-10615,2018-12-24,2018-12-29,103,37.93
CA-2018-169439,LC-17140,2018-09-09,2018-09-13,103,25.92
CA-2018-169474,JF-15355,2018-02-04,2018-02-09,103,32.67
CA-2018-169691,Dp-13240,2018-06-15,2018-06-18,101,17.94
CA-2018-169810,RB-19360,2018-07-25,2018-07-31,103,20.23
CA-2018-169817,EB-13870,2018-09-21,2018-09-25,103,1.91
CA-2018-169859,MP-18175,2018-12-14,2018-12-18,103,26.25
CA-2018-169894,MV-17485,2018-11-24,2018-11-29,104,20.72
CA-2018-169901,CC-12550,2018-06-15,2018-06-19,103,47.98
CA-2018-169929,LS-17200,2018-09-25,2018-09-28,101,39.9
CA-2018-169978,HG-15025,2018-12-24,2018-12-28,103,14.38
US-2015-100279,SW-20275,2015-03-10,2015-03-14,103,22.38
US-2015-100853,JB-15400,2015-09-14,2015-09-19,103,20.16
US-2015-102071,PG-18820,2015-05-09,2015-05-15,103,67.8
US-2015-102631,EB-13840,2015-12-13,2015-12-17,103,94.43
US-2015-102715,JK-15370,2015-04-11,2015-04-13,104,6.91
US-2015-103338,RB-19435,2015-03-11,2015-03-15,103,7.98
US-2015-103905,AW-10930,2015-07-14,2015-07-20,103,29.93
US-2015-104759,DD-13570,2015-03-31,2015-04-04,103,8.13
US-2015-105137,RB-19435,2015-10-10,2015-10-10,102,18.26
US-2015-105151,SG-20890,2015-03-30,2015-03-31,101,10.5
US-2015-105767,AR-10510,2015-05-23,2015-05-27,103,3.28
US-2015-106299,NZ-18565,2015-08-02,2015-08-08,103,21.2
US-2015-106334,JF-15490,2015-12-27,2016-01-02,103,12.84
US-2015-106992,SB-20290,2015-09-19,2015-09-21,104,2519.96
US-2015-107405,TS-21205,2015-03-21,2015-03-25,103,16.27
US-2015-107699,JH-15820,2015-05-19,2015-05-23,103,57.42
US-2015-107993,SE-20110,2015-11-25,2015-11-30,103,51.02
US-2015-109036,KH-16510,2015-12-20,2015-12-25,103,31.05
US-2015-109162,KE-16420,2015-06-08,2015-06-12,103,170.35
US-2015-109456,LS-17245,2015-10-16,2015-10-17,102,14.35
US-2015-110674,SC-20095,2015-02-12,2015-02-18,103,129.57
US-2015-111171,CA-12265,2015-12-26,2015-12-31,103,8.69
US-2015-111353,PB-19150,2015-11-29,2015-12-06,103,25.06
US-2015-112200,TC-21475,2015-11-22,2015-11-28,103,9.98
US-2015-112564,TS-21160,2015-04-23,2015-04-24,101,2.5
US-2015-112795,CR-12625,2015-08-23,2015-08-28,104,19.44
US-2015-112872,RC-19960,2015-12-06,2015-12-11,104,53.42
US-2015-112914,MT-18070,2015-09-25,2015-09-30,103,2.72
US-2015-112949,Co-12640,2015-06-20,2015-06-27,103,3.52
US-2015-112991,SH-19975,2015-12-10,2015-12-14,103,25.92
US-2015-113124,NC-18340,2015-03-30,2015-04-05,103,129.3
US-2015-114188,RF-19345,2015-05-20,2015-05-22,104,33.28
US-2015-114377,BG-11035,2015-11-05,2015-11-05,102,149.9
US-2015-115189,AR-10345,2015-12-30,2016-01-03,104,251.96
US-2015-115196,DL-12925,2015-09-09,2015-09-13,103,1299.99
US-2015-115413,PP-18955,2015-08-26,2015-09-01,103,8.64
US-2015-115987,LH-17020,2015-09-08,2015-09-13,104,51.18
US-2015-117058,LE-16810,2015-05-27,2015-05-30,101,17.46
US-2015-117135,NP-18325,2015-06-21,2015-06-23,104,36.84
US-2015-117163,EJ-13720,2015-01-27,2015-02-02,103,36.44
US-2015-117170,KT-16465,2015-09-17,2015-09-24,103,4.62
US-2015-117744,MD-17860,2015-12-02,2015-12-06,103,16.46
US-2015-117968,RS-19420,2015-08-05,2015-08-07,104,4.56
US-2015-118486,SD-20485,2015-04-06,2015-04-08,101,10.3
US-2015-118997,RA-19885,2015-04-08,2015-04-12,103,1215.92
US-2015-119081,TA-21385,2015-09-12,2015-09-19,103,40.56
US-2015-119137,AG-10900,2015-07-23,2015-07-27,103,8.16
US-2015-120175,MC-17635,2015-11-28,2015-12-03,103,64.02
US-2015-120236,MR-17545,2015-09-03,2015-09-04,101,7.68
US-2015-120313,NL-18310,2015-10-31,2015-11-02,104,73.58
US-2015-120740,PS-18970,2015-04-15,2015-04-15,102,106.96
US-2015-121566,CS-11860,2015-06-30,2015-07-06,103,2.69
US-2015-121734,SE-20110,2015-04-11,2015-04-16,103,9.58
US-2015-122021,AC-10660,2015-10-15,2015-10-17,101,7.97
US-2015-122959,CY-12745,2015-12-12,2015-12-12,102,210.39
US-2015-123183,GR-14560,2015-11-19,2015-11-25,103,9.96
US-2015-123519,SS-20875,2015-12-14,2015-12-21,103,2.62
US-2015-124625,SP-20650,2015-11-03,2015-11-07,103,89.97
US-2015-125521,CK-12325,2015-03-14,2015-03-19,103,1139.92
US-2015-126340,EB-13870,2015-11-08,2015-11-14,103,333.58
US-2015-126571,JF-15565,2015-10-11,2015-10-15,103,201.43
US-2015-127635,SC-20260,2015-09-14,2015-09-18,104,6.05
US-2015-127978,JS-15595,2015-03-03,2015-03-08,103,15.12
US-2015-128685,MZ-17515,2015-04-04,2015-04-05,101,7.18
US-2015-129609,VM-21835,2015-03-22,2015-03-22,102,16.28
US-2015-130358,DL-13330,2015-06-23,2015-06-26,101,3.1
US-2015-130379,JL-15235,2015-05-25,2015-05-29,103,29.32
US-2015-131275,SC-20050,2015-03-18,2015-03-24,103,111
US-2015-131870,NF-18595,2015-09-09,2015-09-11,101,30.82
US-2015-131982,NP-18685,2015-03-07,2015-03-11,104,107.65
US-2015-132745,NF-18475,2015-10-01,2015-10-05,103,4.71
US-2015-133130,TH-21100,2015-09-27,2015-10-01,103,81.98
US-2015-133949,JL-15175,2015-12-31,2015-12-31,102,475.94
US-2015-134054,FC-14335,2015-10-10,2015-10-10,102,255.85
US-2015-134187,TH-21235,2015-11-04,2015-11-11,103,2.94
US-2015-134614,PF-19165,2015-09-20,2015-09-25,103,617.7
US-2015-134712,BS-11380,2015-11-29,2015-12-04,103,12.62
US-2015-134733,BM-11650,2015-09-23,2015-09-28,103,83.98
US-2015-134971,BP-11095,2015-06-07,2015-06-10,104,12.46
US-2015-135881,GT-14710,2015-05-23,2015-05-27,103,5.04
US-2015-135972,JG-15115,2015-09-21,2015-09-23,104,246.38
US-2015-137155,DL-12925,2015-11-01,2015-11-05,103,31.68
US-2015-137680,JH-15430,2015-02-24,2015-03-02,103,22.78
US-2015-137869,CV-12295,2015-03-28,2015-04-02,103,6.12
US-2015-138247,BF-11170,2015-12-24,2015-12-29,103,20.34
US-2015-138758,JL-15835,2015-07-07,2015-07-11,103,69.01
US-2015-138828,KD-16345,2015-09-02,2015-09-03,101,14.94
US-2015-138835,DA-13450,2015-09-10,2015-09-14,103,9.64
US-2015-139500,AB-10165,2015-11-16,2015-11-20,103,37.3
US-2015-140116,KT-16480,2015-03-10,2015-03-17,103,83.17
US-2015-140452,BK-11260,2015-12-06,2015-12-10,103,4.6
US-2015-140914,BH-11710,2015-11-11,2015-11-15,103,10.98
US-2015-141215,KL-16555,2015-06-15,2015-06-21,103,8.57
US-2015-141257,CS-11950,2015-06-08,2015-06-14,103,585.55
US-2015-143231,GM-14455,2015-12-31,2016-01-03,101,63.2
US-2015-143581,BS-11365,2015-08-19,2015-08-23,103,344.91
US-2015-143707,HR-14770,2015-03-01,2015-03-05,103,5.94
US-2015-143721,DK-12835,2015-11-23,2015-11-26,104,155.37
US-2015-144078,RB-19435,2015-11-25,2015-11-29,103,7.44
US-2015-146353,JE-15610,2015-10-14,2015-10-16,104,22.92
US-2015-147606,JE-15745,2015-11-26,2015-12-01,104,19.3
US-2015-147627,HL-15040,2015-01-20,2015-01-26,103,6.63
US-2015-147648,LS-16975,2015-11-26,2015-12-01,103,81.98
US-2015-147704,SR-20740,2015-11-16,2015-11-21,103,29.12
US-2015-147774,MM-18280,2015-01-20,2015-01-26,103,67.19
US-2015-148194,BS-11365,2015-05-04,2015-05-07,101,12.18
US-2015-148838,CP-12340,2015-03-17,2015-03-21,103,34.86
US-2015-149034,RD-19900,2015-11-19,2015-11-21,101,47.5
US-2015-150119,LB-16795,2015-04-23,2015-04-27,103,7.49
US-2015-150126,AS-10045,2015-07-27,2015-08-02,103,65.78
US-2015-150434,CA-12310,2015-07-19,2015-07-24,103,3.81
US-2015-150532,PB-19150,2015-07-14,2015-07-21,103,55.92
US-2015-150574,MK-18160,2015-12-19,2015-12-25,103,4.81
US-2015-150924,PT-19090,2015-09-12,2015-09-16,104,5.18
US-2015-151015,BD-11500,2015-10-14,2015-10-20,103,2.95
US-2015-151925,KT-16465,2015-09-26,2015-10-01,104,145.57
US-2015-152030,AD-10180,2015-12-26,2015-12-28,104,600.56
US-2015-152723,HG-14965,2015-09-26,2015-09-26,102,0.88
US-2015-154655,BP-11050,2015-10-12,2015-10-17,103,22.24
US-2015-154879,SN-20710,2015-05-06,2015-05-11,103,5.78
US-2015-155502,SD-20485,2015-01-26,2015-01-31,103,12.42
US-2015-155544,GM-14440,2015-03-21,2015-03-25,103,32.95
US-2015-155817,SL-20155,2015-10-03,2015-10-09,103,6.19
US-2015-155894,CL-11890,2015-07-26,2015-07-30,104,123.55
US-2015-156216,EA-14035,2015-09-13,2015-09-17,103,18.65
US-2015-156559,LH-16900,2015-08-19,2015-08-26,103,638.82
US-2015-157021,KM-16720,2015-04-01,2015-04-06,104,17.09
US-2015-157070,QJ-19255,2015-06-01,2015-06-06,103,65.52
US-2015-157385,SC-20095,2015-11-23,2015-11-25,101,21.84
US-2015-157406,DA-13450,2015-04-25,2015-04-29,103,6.24
US-2015-157847,SC-20020,2015-04-02,2015-04-06,104,26.72
US-2015-158057,CC-12685,2015-03-22,2015-03-26,103,7.64
US-2015-158365,SV-20785,2015-04-12,2015-04-17,103,32.4
US-2015-158400,AH-10030,2015-10-25,2015-10-28,101,49.41
US-2015-158638,AG-10765,2015-09-17,2015-09-21,103,5.89
US-2015-159611,KB-16315,2015-12-27,2016-01-01,104,118.16
US-2015-159618,DB-12970,2015-11-12,2015-11-16,103,2.67
US-2015-159926,CS-11950,2015-11-18,2015-11-22,103,1.94
US-2015-160444,DC-12850,2015-07-05,2015-07-05,102,220.78
US-2015-160780,SV-20785,2015-06-21,2015-06-21,102,11.09
US-2015-161305,SB-20170,2015-06-06,2015-06-12,103,13.98
US-2015-161613,MC-17605,2015-12-01,2015-12-03,104,674.06
US-2015-163146,CC-12475,2015-05-16,2015-05-20,103,56.4
US-2015-163797,PC-19000,2015-04-08,2015-04-13,103,49.79
US-2015-164616,MS-17770,2015-08-19,2015-08-21,104,9.18
US-2015-164644,JL-15850,2015-07-22,2015-07-24,104,26.63
US-2015-164763,MH-17440,2015-03-17,2015-03-21,103,11.43
US-2015-165589,TB-21595,2015-02-18,2015-02-18,102,25.16
US-2015-165659,LT-17110,2015-06-01,2015-06-06,103,22.2
US-2015-165862,GK-14620,2015-07-13,2015-07-17,103,351.22
US-2015-166310,JS-15940,2015-09-21,2015-09-23,101,8.54
US-2015-166828,JF-15415,2015-08-22,2015-08-25,101,11.56
US-2015-167262,AC-10450,2015-10-31,2015-11-03,104,742.34
US-2015-167633,BW-11200,2015-09-30,2015-10-05,103,15.55
US-2015-167738,JC-16105,2015-12-24,2015-12-29,103,142.86
US-2015-168501,JK-15325,2015-11-21,2015-11-27,103,1.63
US-2015-169390,CS-12250,2015-02-07,2015-02-10,104,64.96
US-2015-169789,MF-17665,2015-12-30,2016-01-04,103,551.98
US-2016-100069,NF-18475,2016-06-29,2016-07-03,103,269.98
US-2016-100377,TS-21370,2016-08-28,2016-09-01,103,2799.96
US-2016-100531,NM-18520,2016-09-27,2016-09-29,101,15.08
US-2016-101399,JS-15940,2016-01-17,2016-01-24,103,254.74
US-2016-101511,JE-15745,2016-11-21,2016-11-23,104,15.88
