OrderDetailsID,Order_ID,Product_ID
8216,CA-2016-120845,OFF-BI-10004506
8217,CA-2016-120845,OFF-BI-10001982
8218,CA-2015-120775,OFF-FA-10002676
8219,CA-2015-120775,FUR-FU-10000758
8220,CA-2015-120775,OFF-LA-10002271
8221,CA-2015-120775,OFF-BI-10002609
8222,CA-2015-120775,OFF-FA-10000254
8223,CA-2015-152905,OFF-ST-10000321
8224,CA-2017-104633,OFF-PA-10000241
8225,CA-2017-104633,OFF-PA-10004782
8226,CA-2018-104136,OFF-PA-10004243
8227,CA-2018-104136,OFF-PA-10001033
8228,CA-2017-123050,FUR-FU-10000723
8229,CA-2017-123050,OFF-ST-10003455
8230,CA-2017-123050,TEC-AC-10001109
8231,CA-2017-162355,OFF-AR-10004344
8232,CA-2017-162355,FUR-BO-10004695
8233,CA-2015-158225,OFF-ST-10000675
8234,CA-2015-158225,OFF-ST-10002301
8235,CA-2018-102204,OFF-SU-10001212
8236,CA-2018-102204,FUR-TA-10001889
8237,CA-2018-102204,FUR-CH-10002024
8238,CA-2018-103065,OFF-ST-10000617
8239,CA-2018-103065,OFF-PA-10000380
8240,CA-2018-103065,OFF-AR-10003251
8241,CA-2018-103065,FUR-FU-10000175
8242,CA-2015-109855,OFF-BI-10004716
8243,CA-2015-109855,TEC-AC-10002842
8244,CA-2015-109897,TEC-PH-10003691
8245,CA-2015-109897,FUR-FU-10002878
8246,US-2015-143581,OFF-ST-10000991
8247,CA-2016-129217,OFF-AP-10002439
8248,CA-2016-129217,OFF-AR-10004602
8249,CA-2017-133816,TEC-PH-10001795
8250,CA-2016-140221,OFF-BI-10002854
8251,CA-2016-140221,FUR-FU-10000023
8252,CA-2016-140221,OFF-AP-10000828
8253,CA-2016-140221,OFF-ST-10000777
8254,CA-2018-152310,TEC-CO-10000971
8255,CA-2018-152310,OFF-PA-10003134
8256,CA-2018-152310,TEC-PH-10002538
8257,CA-2018-152310,OFF-ST-10001228
8258,CA-2018-152310,TEC-AC-10000397
8259,CA-2018-152310,OFF-BI-10004308
8260,CA-2017-118101,OFF-PA-10000357
8261,CA-2017-118101,OFF-BI-10000773
8262,CA-2017-118101,OFF-ST-10001837
8263,CA-2017-100307,OFF-PA-10002552
8264,CA-2016-138457,OFF-BI-10000014
8265,CA-2015-131800,OFF-AP-10004136
8266,CA-2015-131800,OFF-BI-10003429
8267,CA-2015-118304,TEC-PH-10000376
8268,CA-2018-121790,FUR-TA-10003469
8269,CA-2018-121790,OFF-SU-10004231
8270,CA-2018-121790,TEC-PH-10002584
8271,CA-2018-121790,OFF-AR-10003602
8272,CA-2017-169670,FUR-CH-10002331
8273,CA-2017-139549,FUR-CH-10001802
8274,CA-2016-104059,OFF-AR-10000634
8275,CA-2018-164112,OFF-ST-10002615
8276,CA-2016-143882,OFF-PA-10004040
8277,US-2017-139262,OFF-BI-10003727
8278,US-2017-139262,OFF-BI-10002026
8279,US-2017-139262,OFF-ST-10001496
8280,CA-2018-146192,OFF-ST-10003716
8281,CA-2018-134810,OFF-EN-10002504
8282,CA-2018-134810,FUR-CH-10001270
8283,CA-2016-154284,TEC-MA-10004241
8284,CA-2016-154284,OFF-AR-10001468
8285,CA-2016-154284,TEC-AC-10003198
8286,CA-2016-154284,FUR-FU-10003039
8287,CA-2015-156244,OFF-PA-10000295
8288,CA-2015-156244,OFF-AR-10004344
8289,CA-2015-156244,TEC-AC-10002473
8290,CA-2015-156244,OFF-AP-10002403
8291,CA-2015-156244,OFF-SU-10000432
8292,CA-2015-156244,OFF-LA-10000443
8293,CA-2016-106362,OFF-BI-10003166
8294,US-2018-168802,OFF-BI-10002393
8295,US-2018-146906,TEC-PH-10001809
8296,CA-2017-166380,OFF-EN-10002600
8297,CA-2017-166380,TEC-AC-10000109
8298,US-2016-158911,FUR-FU-10003829
8299,US-2016-158911,OFF-LA-10003223
8300,US-2015-103338,OFF-AR-10001770
8301,CA-2016-109169,OFF-EN-10003296
8302,US-2018-167318,TEC-AC-10003870
8303,US-2018-167318,FUR-CH-10000665
8304,US-2015-120313,TEC-PH-10003092
8305,CA-2018-135419,FUR-TA-10001086
8306,CA-2017-128671,OFF-PA-10001870
8307,CA-2017-128671,OFF-BI-10003305
8308,CA-2017-128671,OFF-BI-10003007
8309,CA-2017-149335,OFF-AR-10001419
8310,CA-2015-168312,OFF-ST-10003692
8311,CA-2015-168312,FUR-TA-10001866
8312,US-2018-105935,FUR-FU-10002157
8313,US-2018-105935,TEC-PH-10001459
8314,CA-2015-161508,FUR-CH-10002126
8315,CA-2015-161508,OFF-FA-10001561
8316,CA-2015-161508,OFF-AR-10003158
8317,CA-2015-161508,OFF-PA-10001804
8318,CA-2018-130904,OFF-AR-10000422
8319,CA-2018-130904,OFF-AR-10000127
8320,CA-2018-133620,OFF-ST-10004634
8321,CA-2016-142937,OFF-AR-10003582
8322,US-2017-149790,OFF-BI-10002026
8323,CA-2017-130778,OFF-AP-10000595
8324,CA-2017-130778,OFF-PA-10001509
8325,CA-2018-144456,OFF-ST-10001321
8326,CA-2018-144456,TEC-PH-10001750
8327,CA-2018-103478,OFF-BI-10001890
8328,CA-2018-103478,OFF-BI-10004224
8329,CA-2018-118577,OFF-PA-10001357
8330,CA-2018-118577,OFF-PA-10004888
8331,CA-2018-113572,TEC-AC-10002370
8332,CA-2017-153269,OFF-ST-10004634
8333,CA-2017-153269,FUR-CH-10002647
8334,CA-2017-153269,OFF-PA-10001801
8335,CA-2017-153269,OFF-BI-10004632
8336,CA-2018-161655,OFF-BI-10002082
8337,CA-2017-101469,OFF-AR-10003986
8338,CA-2015-153087,OFF-PA-10001243
8339,CA-2015-153087,TEC-AC-10003198
8340,CA-2018-135076,FUR-CH-10003774
8341,CA-2015-161634,OFF-PA-10002262
8342,CA-2018-141481,OFF-AP-10004532
8343,CA-2017-132549,OFF-ST-10001325
8344,US-2015-155544,OFF-LA-10004544
8345,US-2015-155544,FUR-FU-10001473
8346,US-2015-155544,FUR-CH-10000422
8347,US-2016-115238,FUR-FU-10002960
8348,US-2016-115238,FUR-FU-10002445
8349,US-2016-115238,TEC-PH-10001300
8350,US-2016-115238,FUR-FU-10001025
8351,US-2016-115238,OFF-PA-10002689
8352,CA-2018-132199,FUR-FU-10004245
8353,CA-2018-132199,OFF-BI-10003684
8354,CA-2018-132199,FUR-TA-10003748
8355,CA-2018-132199,OFF-BI-10002133
8356,CA-2018-132199,OFF-FA-10002280
8357,CA-2017-163174,FUR-FU-10000308
8358,CA-2015-110555,OFF-ST-10000876
8359,CA-2015-110555,TEC-PH-10000586
8360,CA-2015-110555,TEC-AC-10003399
8361,CA-2018-147207,OFF-AR-10001955
8362,CA-2018-147207,OFF-AP-10000027
8363,CA-2018-147207,FUR-TA-10002958
8364,CA-2018-147207,OFF-ST-10002615
8365,CA-2018-137631,TEC-PH-10002624
8366,CA-2018-157273,TEC-PH-10002275
8367,CA-2015-109918,OFF-SU-10004290
8368,CA-2015-109918,OFF-PA-10000174
8369,CA-2015-109918,OFF-BI-10004308
8370,CA-2017-118745,FUR-TA-10003473
8371,CA-2017-163972,FUR-BO-10003894
8372,CA-2015-165393,OFF-BI-10001658
8373,CA-2017-113726,FUR-FU-10003535
8374,CA-2017-152940,OFF-ST-10000352
8375,CA-2016-158701,OFF-AP-10004859
8376,CA-2016-158701,OFF-BI-10001294
8377,CA-2018-156272,OFF-AP-10001242
8378,CA-2016-162964,OFF-ST-10002344
8379,CA-2016-162964,OFF-PA-10003349
8380,CA-2016-162964,OFF-EN-10003055
8381,CA-2015-103527,OFF-PA-10001622
8382,CA-2017-134544,TEC-PH-10003800
8383,CA-2017-163048,FUR-CH-10001270
8384,CA-2017-145135,TEC-AC-10003447
8385,CA-2017-145135,OFF-PA-10004285
8386,CA-2018-137582,OFF-BI-10001757
8387,CA-2016-149601,OFF-ST-10001558
8388,CA-2016-149601,OFF-ST-10001328
8389,CA-2015-139423,OFF-AP-10004708
8390,CA-2017-102596,OFF-FA-10000621
8391,CA-2018-153227,OFF-PA-10001838
8392,CA-2018-110625,FUR-FU-10001473
8393,CA-2017-142594,TEC-PH-10000193
8394,CA-2017-142594,FUR-FU-10002045
8395,CA-2017-142594,OFF-AP-10002945
8396,CA-2017-142594,FUR-TA-10001095
8397,CA-2015-152254,OFF-PA-10001144
8398,US-2015-120236,OFF-BI-10004099
8399,CA-2018-120061,FUR-CH-10001973
8400,CA-2016-133837,OFF-ST-10000344
8401,CA-2016-110814,OFF-BI-10002026
8402,CA-2016-110814,FUR-CH-10003535
8403,CA-2016-110814,OFF-PA-10004156
8404,CA-2017-154067,OFF-PA-10002254
8405,CA-2018-140480,FUR-FU-10003247
8406,CA-2018-140480,TEC-AC-10002473
8407,CA-2018-140480,FUR-FU-10001057
8408,CA-2018-140480,OFF-AR-10001419
8409,CA-2018-140480,OFF-AR-10004010
8410,CA-2016-134082,OFF-BI-10004230
8411,CA-2017-130820,FUR-TA-10001768
8412,CA-2017-159765,OFF-AR-10003514
8413,CA-2018-132290,FUR-TA-10002228
8414,CA-2017-147109,OFF-PA-10001972
8415,CA-2017-147109,TEC-AC-10002942
8416,CA-2018-107265,OFF-PA-10000474
8417,CA-2018-118199,OFF-BI-10004330
8418,CA-2018-118199,OFF-ST-10000604
8419,CA-2018-118199,FUR-TA-10004154
8420,CA-2018-118199,OFF-ST-10000636
8421,CA-2018-118199,TEC-AC-10004171
8422,CA-2018-150091,TEC-AC-10002167
8423,CA-2018-150091,OFF-FA-10000621
8424,CA-2018-150091,FUR-FU-10004053
8425,CA-2018-150091,FUR-BO-10003404
8426,CA-2017-137652,OFF-BI-10004099
8427,CA-2016-128356,OFF-SU-10004290
8428,CA-2018-167017,OFF-SU-10001935
8429,US-2018-132220,TEC-AC-10004227
8430,CA-2017-118129,FUR-FU-10004904
8431,US-2015-113124,OFF-ST-10001511
8432,CA-2018-155621,FUR-FU-10003535
8433,US-2015-127635,OFF-FA-10000053
8434,US-2015-127635,OFF-PA-10004610
8435,US-2015-127635,FUR-FU-10000550
8436,US-2015-127635,OFF-BI-10001721
8437,CA-2016-151470,OFF-BI-10004040
8438,CA-2016-112823,TEC-AC-10002550
8439,CA-2015-108861,OFF-BI-10003876
8440,CA-2018-114370,TEC-PH-10000213
8441,CA-2017-158302,OFF-PA-10002615
8442,CA-2018-145779,OFF-PA-10002254
8443,US-2017-155173,TEC-PH-10004586
8444,US-2017-155173,OFF-BI-10002982
8445,US-2017-155173,TEC-PH-10002538
8446,CA-2018-125451,FUR-TA-10001039
8447,CA-2018-125451,FUR-FU-10004963
8448,CA-2018-125451,FUR-FU-10000277
8449,CA-2018-125451,FUR-TA-10004915
8450,CA-2018-125451,OFF-PA-10003724
8451,CA-2018-125451,OFF-AP-10002906
8452,CA-2015-131387,TEC-PH-10001459
8453,CA-2017-125087,FUR-CH-10002880
8454,CA-2017-125087,OFF-ST-10001780
8455,CA-2017-125087,FUR-FU-10004748
8456,CA-2017-154081,TEC-PH-10001918
8457,US-2018-118556,FUR-CH-10001146
8458,US-2018-118556,OFF-BI-10004364
8459,CA-2015-126200,OFF-BI-10002133
8460,CA-2015-126200,OFF-BI-10002225
8461,CA-2015-146500,OFF-BI-10002432
8462,CA-2015-146500,OFF-ST-10000563
8463,CA-2016-169537,OFF-LA-10001982
8464,CA-2015-100881,TEC-PH-10003273
8465,CA-2016-144043,TEC-AC-10002718
8466,CA-2016-116512,OFF-ST-10001505
8467,CA-2016-101000,OFF-AP-10000179
8468,CA-2017-168557,OFF-BI-10002309
8469,US-2017-164196,FUR-TA-10001950
8470,US-2018-132031,FUR-BO-10001972
8471,US-2018-132031,TEC-AC-10002473
8472,US-2018-132031,FUR-FU-10000193
8473,US-2018-132031,OFF-LA-10000081
8474,CA-2016-169733,OFF-ST-10000876
8475,CA-2018-169404,OFF-BI-10004492
8476,CA-2018-169404,OFF-PA-10001033
8477,CA-2018-134880,OFF-PA-10004039
8478,CA-2016-145758,TEC-MA-10004552
8479,CA-2018-158736,OFF-AR-10002578
8480,US-2017-119270,OFF-PA-10004022
8481,CA-2015-109890,TEC-PH-10004100
8482,CA-2017-138583,OFF-AR-10001860
8483,US-2018-118535,OFF-LA-10001297
8484,CA-2017-126284,OFF-BI-10004828
8485,CA-2018-142391,FUR-FU-10002759
8486,CA-2018-124716,OFF-PA-10000740
8487,CA-2018-124716,OFF-PA-10001144
8488,CA-2018-124716,OFF-PA-10000859
8489,CA-2017-158841,TEC-MA-10001127
8490,CA-2017-158841,OFF-BI-10002557
8491,CA-2017-158841,FUR-FU-10001731
8492,CA-2018-106824,OFF-FA-10001135
8493,CA-2016-109190,OFF-PA-10000069
8494,CA-2016-109190,TEC-CO-10001943
8495,CA-2016-109190,OFF-BI-10000977
8496,CA-2017-143154,TEC-AC-10002942
8497,CA-2015-169061,OFF-AR-10000588
8498,CA-2015-169061,TEC-AC-10002001
8499,CA-2015-169061,OFF-SU-10000381
8500,CA-2015-169061,OFF-BI-10001617
8501,CA-2015-169061,OFF-PA-10001878
8502,CA-2016-102316,TEC-PH-10000376
8503,CA-2016-102316,FUR-CH-10003396
8504,CA-2015-164903,OFF-PA-10003363
8505,CA-2017-109400,FUR-CH-10003298
8506,CA-2017-130400,OFF-BI-10001757
8507,CA-2017-130400,TEC-AC-10004633
8508,CA-2017-130400,OFF-EN-10001453
8509,CA-2016-135853,TEC-AC-10004761
8510,CA-2016-135853,TEC-PH-10003691
8511,CA-2016-135853,OFF-BI-10004965
8512,CA-2017-103359,OFF-BI-10004233
8513,CA-2017-144645,FUR-FU-10003601
8514,CA-2018-141614,OFF-PA-10002787
8515,CA-2016-122168,OFF-AR-10003602
8516,CA-2016-122168,OFF-AR-10002053
8517,CA-2017-132899,OFF-AR-10002833
8518,CA-2018-149720,FUR-FU-10002501
8519,CA-2018-118003,FUR-FU-10002506
8520,CA-2018-118003,FUR-CH-10003817
8521,CA-2018-118003,FUR-CH-10004860
8522,CA-2017-141887,FUR-FU-10002268
8523,US-2017-160206,TEC-PH-10000148
8524,CA-2018-133074,OFF-PA-10004082
8525,CA-2018-161172,TEC-PH-10004348
8526,CA-2018-161172,FUR-FU-10003424
8527,CA-2018-161172,OFF-BI-10004654
8528,CA-2018-161172,TEC-AC-10004571
8529,CA-2018-161172,OFF-ST-10000675
8530,CA-2018-137624,FUR-CH-10001714
8531,CA-2017-156748,OFF-PA-10000380
8532,CA-2017-156748,OFF-PA-10002713
8533,CA-2017-156748,OFF-ST-10001370
8534,CA-2017-156748,FUR-CH-10000513
8535,CA-2016-169677,OFF-LA-10003223
8536,US-2015-163146,TEC-AC-10002217
8537,CA-2016-157343,OFF-BI-10003707
8538,CA-2016-157343,OFF-PA-10000552
8539,CA-2016-157343,OFF-AR-10003183
8540,CA-2018-147354,TEC-CO-10000971
8541,CA-2018-147354,OFF-BI-10003910
8542,CA-2016-157287,OFF-ST-10001172
8543,CA-2016-157287,FUR-CH-10001270
8544,CA-2015-137575,TEC-AC-10004571
8545,CA-2017-119074,FUR-FU-10004053
8546,CA-2017-119074,FUR-FU-10003731
8547,CA-2017-119074,OFF-BI-10000962
8548,CA-2016-149566,TEC-AC-10001266
8549,CA-2016-149566,OFF-LA-10000452
8550,CA-2016-126186,FUR-FU-10000073
8551,CA-2016-121132,OFF-LA-10002368
8552,CA-2016-121132,OFF-FA-10004248
8553,CA-2015-140473,TEC-CO-10004202
8554,US-2018-102904,TEC-AC-10000927
8555,CA-2017-102092,FUR-TA-10002530
8556,CA-2016-117884,TEC-AC-10002567
8557,CA-2016-117884,OFF-ST-10002182
8558,CA-2017-132829,TEC-PH-10004539
8559,CA-2017-132829,OFF-LA-10002945
8560,CA-2017-132829,TEC-PH-10004345
8561,CA-2017-132829,TEC-PH-10004912
8562,CA-2017-132829,FUR-FU-10000206
8563,CA-2017-123540,FUR-CH-10000847
8564,US-2018-108315,OFF-BI-10000822
8565,US-2018-108315,FUR-FU-10000747
8566,CA-2017-134110,TEC-PH-10002350
8567,CA-2017-134110,OFF-PA-10000697
8568,US-2017-136581,OFF-PA-10002787
8569,CA-2017-162390,OFF-BI-10004318
8570,CA-2017-162390,OFF-BI-10001721
8571,CA-2017-162390,TEC-CO-10004202
8572,CA-2017-162222,OFF-PA-10003893
8573,CA-2015-121629,TEC-MA-10004679
8574,CA-2016-164623,OFF-PA-10000249
8575,CA-2015-159849,OFF-FA-10000053
8576,CA-2018-101273,OFF-AP-10000804
8577,CA-2018-106747,FUR-FU-10004188
8578,CA-2018-146164,FUR-TA-10004915
8579,CA-2018-146164,OFF-ST-10001228
8580,CA-2017-111605,OFF-LA-10002368
8581,CA-2015-130673,FUR-FU-10003489
8582,CA-2015-130673,OFF-PA-10000289
8583,CA-2015-130673,TEC-AC-10004227
8584,CA-2015-130673,OFF-ST-10000636
8585,CA-2015-104808,OFF-BI-10003676
8586,US-2018-132927,OFF-BI-10001116
8587,CA-2018-162015,TEC-AC-10003832
8588,CA-2018-162015,OFF-AP-10003040
8589,CA-2016-138492,OFF-ST-10002583
8590,CA-2018-145338,OFF-AR-10002053
8591,CA-2018-126676,OFF-EN-10004846
8592,CA-2018-101700,OFF-EN-10003134
8593,CA-2018-101700,FUR-FU-10001025
8594,CA-2018-159667,TEC-AC-10002567
8595,CA-2018-159667,TEC-PH-10004094
8596,CA-2015-111934,OFF-BI-10004364
8597,CA-2015-111934,OFF-PA-10000474
8598,US-2017-117387,OFF-BI-10004308
8599,CA-2015-141110,OFF-BI-10002012
8600,CA-2015-141110,OFF-PA-10002586
8601,CA-2015-141110,OFF-AP-10000692
8602,CA-2015-141110,OFF-BI-10001553
8603,US-2015-133949,TEC-PH-10004908
8604,US-2017-116365,TEC-AC-10002217
8605,US-2017-116365,TEC-AC-10002942
8606,US-2017-116365,TEC-PH-10002890
8607,CA-2018-162936,TEC-AC-10003614
8608,CA-2015-151946,FUR-FU-10002878
8609,CA-2015-151946,OFF-AP-10001626
8610,CA-2015-151946,FUR-BO-10003272
8611,CA-2015-151946,FUR-FU-10002191
8612,CA-2018-123624,TEC-AC-10000682
8613,CA-2017-146437,OFF-AR-10000588
8614,CA-2017-138233,TEC-AC-10002001
8615,CA-2017-165918,OFF-LA-10003720
8616,CA-2017-165918,OFF-BI-10004364
8617,CA-2017-165918,OFF-PA-10000100
8618,CA-2017-165918,OFF-BI-10004826
8619,CA-2018-117513,FUR-TA-10001520
8620,CA-2018-132437,OFF-ST-10001031
8621,US-2018-119319,FUR-FU-10003878
8622,CA-2018-104318,OFF-AP-10000358
8623,US-2017-114230,OFF-ST-10000876
8624,CA-2016-136147,OFF-BI-10004224
8625,CA-2016-136147,TEC-AC-10004568
8626,CA-2016-156118,OFF-PA-10000533
8627,CA-2016-164084,OFF-ST-10003638
8628,CA-2016-164084,TEC-AC-10002305
8629,CA-2016-164084,OFF-BI-10000605
8630,CA-2016-164084,FUR-TA-10003569
8631,CA-2016-164084,OFF-FA-10003059
8632,CA-2017-107783,FUR-BO-10004409
8633,CA-2017-107783,OFF-BI-10000545
8634,CA-2017-107783,OFF-AP-10004052
8635,CA-2018-159793,FUR-BO-10001798
8636,CA-2015-160094,OFF-AR-10004010
8637,CA-2015-160094,OFF-ST-10000585
8638,CA-2018-151281,FUR-FU-10000397
8639,CA-2018-118346,TEC-AC-10000736
8640,CA-2015-129819,OFF-BI-10004970
8641,US-2018-148551,OFF-BI-10000545
8642,CA-2018-147767,OFF-BI-10001670
8643,CA-2016-108259,OFF-FA-10000624
8644,CA-2016-108259,OFF-LA-10002945
8645,CA-2016-108259,OFF-BI-10000315
8646,CA-2016-108259,FUR-FU-10000023
8647,CA-2017-113341,FUR-CH-10004698
8648,US-2016-131842,FUR-CH-10004477
8649,CA-2017-164574,OFF-ST-10003816
8650,CA-2017-164574,OFF-BI-10002429
8651,CA-2015-142769,OFF-FA-10000840
8652,CA-2015-142769,FUR-FU-10001918
8653,CA-2015-142769,OFF-SU-10001574
8654,CA-2015-142769,TEC-AC-10001606
8655,CA-2015-142769,TEC-AC-10003399
8656,CA-2015-142769,TEC-AC-10000865
8657,CA-2015-142769,OFF-PA-10002923
8658,CA-2015-142769,OFF-AP-10004785
8659,CA-2017-168361,OFF-BI-10003727
8660,CA-2017-153185,OFF-PA-10002246
8661,CA-2018-124765,FUR-BO-10003965
8662,CA-2016-131856,FUR-FU-10000175
8663,CA-2016-131856,TEC-PH-10001336
8664,CA-2016-131856,OFF-PA-10001954
8665,CA-2018-126634,FUR-FU-10004973
8666,CA-2017-118500,OFF-SU-10004231
8667,CA-2017-163951,OFF-AR-10004269
8668,CA-2017-149916,OFF-BI-10004002
8669,CA-2017-149916,TEC-MA-10000752
8670,CA-2016-158918,OFF-PA-10004947
8671,US-2015-159611,FUR-FU-10004904
8672,US-2015-159611,OFF-ST-10002790
8673,CA-2018-163265,OFF-FA-10004854
8674,CA-2018-163265,FUR-CH-10004063
8675,CA-2018-163265,OFF-ST-10000642
8676,CA-2018-163265,OFF-AR-10004078
8677,CA-2018-163265,FUR-FU-10004270
8678,CA-2018-141705,FUR-TA-10004607
8679,CA-2017-112739,OFF-BI-10001132
8680,CA-2017-112739,TEC-AC-10001714
8681,CA-2017-143805,OFF-AP-10002945
8682,CA-2017-143805,OFF-SU-10004664
8683,CA-2015-133634,TEC-AC-10002550
8684,CA-2018-101665,OFF-AR-10002335
8685,CA-2017-155446,TEC-AC-10001445
8686,CA-2018-137323,OFF-ST-10003996
8687,CA-2017-144015,OFF-SU-10003505
8688,CA-2017-144015,OFF-FA-10000624
8689,CA-2017-144015,OFF-PA-10002870
8690,CA-2015-101427,OFF-AR-10002257
8691,CA-2017-136770,TEC-PH-10003580
8692,CA-2017-136770,TEC-PH-10001530
8693,CA-2017-136770,TEC-AC-10000420
8694,CA-2017-118311,TEC-AC-10000892
8695,US-2015-112795,OFF-PA-10001934
8696,CA-2018-127096,FUR-TA-10003473
8697,CA-2018-119284,TEC-PH-10001051
8698,CA-2018-119284,FUR-FU-10004351
8699,CA-2018-119284,FUR-TA-10004152
8700,CA-2018-119284,TEC-PH-10000560
8701,CA-2018-119284,OFF-AP-10004249
8702,CA-2018-119284,OFF-ST-10001490
8703,CA-2018-119284,OFF-PA-10000312
8704,CA-2016-133494,OFF-AP-10002906
8705,CA-2017-111318,TEC-PH-10004100
8706,US-2015-132745,OFF-FA-10000254
8707,CA-2015-146815,FUR-CH-10004289
8708,CA-2015-146815,OFF-AR-10003469
8709,CA-2015-119144,TEC-PH-10004188
8710,CA-2015-119144,FUR-BO-10004015
8711,CA-2015-119144,OFF-ST-10000991
8712,CA-2015-105648,FUR-TA-10002958
8713,US-2016-145422,FUR-BO-10002213
8714,CA-2018-136623,TEC-PH-10000004
8715,CA-2018-136623,OFF-BI-10003708
8716,CA-2018-121678,OFF-BI-10002949
8717,CA-2017-120824,OFF-AP-10001242
8718,CA-2017-120824,FUR-FU-10001424
8719,CA-2017-120824,OFF-AR-10003469
8720,CA-2017-120824,OFF-PA-10000232
8721,CA-2017-120824,FUR-CH-10000229
8722,CA-2017-120824,OFF-ST-10002562
8723,CA-2017-120824,OFF-BI-10001525
8724,US-2017-135209,OFF-PA-10002986
8725,US-2017-135209,OFF-PA-10000143
8726,CA-2018-148145,OFF-AR-10003752
8727,CA-2016-103870,TEC-AC-10002370
8728,CA-2016-103870,FUR-FU-10002030
8729,CA-2016-103870,FUR-BO-10002853
8730,CA-2016-103870,OFF-ST-10002562
8731,CA-2016-103870,TEC-AC-10004227
8732,CA-2016-111017,OFF-SU-10002573
8733,CA-2018-116988,OFF-PA-10003848
8734,CA-2018-116988,FUR-FU-10001290
8735,CA-2018-116988,TEC-AC-10003832
8736,US-2015-169390,OFF-ST-10001558
8737,CA-2017-168774,OFF-ST-10001490
8738,CA-2018-161592,OFF-BI-10003669
8739,US-2018-131961,OFF-AR-10004441
8740,US-2018-131961,TEC-PH-10001924
8741,CA-2017-102498,OFF-AR-10004456
8742,CA-2016-113222,OFF-BI-10001890
8743,US-2016-144771,FUR-FU-10000629
8744,US-2016-144771,TEC-AC-10002323
8745,CA-2016-162376,OFF-AR-10003056
8746,CA-2016-162376,OFF-PA-10000300
8747,CA-2018-128076,FUR-FU-10000293
8748,CA-2018-128076,OFF-BI-10003638
8749,CA-2018-128076,TEC-MA-10002109
8750,US-2016-163825,OFF-BI-10003527
8751,US-2016-163825,TEC-PH-10004922
8752,CA-2017-105662,OFF-PA-10001001
8753,CA-2017-105662,TEC-PH-10001198
8754,CA-2018-152198,OFF-LA-10000443
8755,CA-2018-152198,OFF-BI-10003669
8756,CA-2018-152198,OFF-BI-10001628
8757,CA-2017-114307,OFF-AP-10002350
8758,CA-2017-114307,OFF-PA-10004100
8759,CA-2017-114307,FUR-FU-10000794
8760,CA-2017-114307,OFF-BI-10002012
8761,CA-2017-159891,OFF-BI-10003527
8762,CA-2017-159891,OFF-EN-10004483
8763,CA-2017-112578,OFF-ST-10003722
8764,CA-2017-112578,OFF-SU-10002557
8765,CA-2016-107083,OFF-AR-10002257
8766,CA-2016-107083,OFF-BI-10000756
8767,CA-2016-107083,OFF-AP-10004136
8768,CA-2016-107083,OFF-BI-10002194
8769,CA-2016-151722,TEC-AC-10000892
8770,CA-2017-151148,TEC-PH-10001870
8771,CA-2017-151148,FUR-CH-10002304
8772,CA-2018-115882,OFF-AP-10002534
8773,CA-2018-115882,OFF-PA-10001125
8774,CA-2016-132276,OFF-AP-10000804
8775,CA-2016-132276,OFF-BI-10002982
8776,CA-2017-163636,OFF-AR-10001547
8777,CA-2017-102813,FUR-CH-10000665
8778,CA-2017-102813,OFF-PA-10000520
8779,CA-2018-135377,FUR-BO-10004015
8780,CA-2016-165813,OFF-ST-10004258
8781,CA-2016-133585,OFF-AR-10003696
8782,CA-2016-133585,FUR-BO-10001811
8783,CA-2017-116911,OFF-BI-10001249
8784,CA-2017-116911,FUR-TA-10003473
8785,US-2018-129224,OFF-LA-10003190
8786,CA-2018-145765,TEC-PH-10001305
8787,CA-2018-145765,OFF-PA-10001534
8788,CA-2018-145765,TEC-AC-10000844
8789,CA-2018-126914,FUR-CH-10000847
8790,CA-2018-126914,FUR-BO-10000468
8791,CA-2016-169572,OFF-BI-10002799
8792,CA-2018-162075,TEC-PH-10001557
8793,CA-2015-162992,OFF-LA-10001934
8794,CA-2015-162992,OFF-FA-10004248
8795,CA-2015-162992,TEC-PH-10001944
8796,CA-2015-162992,TEC-PH-10002085
8797,CA-2017-106397,OFF-PA-10003441
8798,CA-2017-106397,OFF-AR-10004602
8800,CA-2015-116666,TEC-CO-10001449
8801,CA-2018-148992,OFF-PA-10004285
8802,CA-2017-140935,TEC-PH-10000562
8803,CA-2017-140935,FUR-BO-10003966
8804,CA-2015-157644,TEC-AC-10003614
8805,CA-2015-157644,OFF-LA-10003148
8806,US-2018-100398,OFF-BI-10002133
8807,CA-2017-113082,FUR-FU-10002813
8808,US-2018-110646,OFF-BI-10004330
8809,US-2018-110646,TEC-PH-10002807
8810,US-2018-110646,OFF-LA-10001404
8811,CA-2018-120614,OFF-PA-10004911
8812,US-2017-140172,OFF-AP-10004233
8813,US-2017-140172,OFF-AR-10002766
8814,CA-2016-127754,FUR-CH-10003199
8815,CA-2016-144274,TEC-PH-10003012
8816,CA-2016-144274,OFF-PA-10001583
8817,CA-2016-144274,OFF-AR-10001940
8818,CA-2016-144274,OFF-EN-10003286
8819,CA-2016-144274,OFF-PA-10003441
8820,CA-2016-142930,OFF-PA-10003395
8821,CA-2018-100622,TEC-CO-10003236
8822,CA-2018-100622,OFF-BI-10002982
8823,CA-2018-100622,OFF-AR-10004010
8824,CA-2018-100622,OFF-PA-10002947
8825,CA-2018-117156,OFF-EN-10003845
8826,CA-2016-115399,OFF-LA-10003190
8827,US-2015-157847,OFF-PA-10002986
